Time	[Ca]	Values[AMPAR_bar]	Values[CaMKII_active_ratio]	Values[CaMKIIp_bar]	Values[CamCaMKII_bar]	Values[CamR_ratio]	Values[Dp_bar]	Values[PKA_bar]	Values[PP1a_bar]	Values[PP2B_bar]
1.195	1.42765e-09	0.297349	0.0718819	0.0176973	0.167601	0.0504945	0.973078	0.01	0.155599	0.00376217
1.196	1.39522e-09	0.29735	0.0718817	0.017698	0.167601	0.0504943	0.973078	0.01	0.1556	0.00376277
1.197	1.37287e-09	0.297351	0.0718814	0.0176987	0.1676	0.0504941	0.973078	0.01	0.155602	0.00376337
1.198	1.35825e-09	0.297352	0.0718812	0.0176995	0.1676	0.050494	0.973078	0.01	0.155603	0.00376396
1.199	1.34974e-09	0.297353	0.071881	0.0177002	0.167599	0.0504938	0.973078	0.01	0.155605	0.00376455
1.2	1.34625e-09	0.297353	0.0718807	0.0177009	0.167598	0.0504936	0.973078	0.01	0.155606	0.00376514
1.201	1.347e-09	0.297354	0.0718805	0.0177017	0.167598	0.0504934	0.973078	0.01	0.155608	0.00376573
1.202	1.35142e-09	0.297355	0.0718802	0.0177024	0.167597	0.0504932	0.973078	0.01	0.155609	0.00376632
1.203	1.35912e-09	0.297356	0.0718799	0.0177031	0.167597	0.050493	0.973078	0.01	0.155611	0.0037669
1.204	1.36982e-09	0.297357	0.0718796	0.0177038	0.167596	0.0504928	0.973078	0.01	0.155612	0.00376749
1.205	1.38329e-09	0.297358	0.0718793	0.0177046	0.167595	0.0504926	0.973078	0.01	0.155614	0.00376807
1.206	1.39938e-09	0.297358	0.071879	0.0177053	0.167594	0.0504923	0.973078	0.01	0.155615	0.00376865
1.207	1.41797e-09	0.297359	0.0718787	0.017706	0.167594	0.0504921	0.973077	0.01	0.155617	0.00376922
1.208	1.43897e-09	0.29736	0.0718784	0.0177068	0.167593	0.0504919	0.973077	0.01	0.155618	0.0037698
1.209	1.46233e-09	0.297361	0.071878	0.0177075	0.167592	0.0504916	0.973077	0.01	0.15562	0.00377037
1.21	1.48802e-09	0.297362	0.0718777	0.0177082	0.167591	0.0504914	0.973077	0.01	0.155621	0.00377095
1.211	1.516e-09	0.297363	0.0718773	0.0177089	0.167591	0.0504911	0.973077	0.01	0.155623	0.00377152
1.212	1.5463e-09	0.297363	0.071877	0.0177097	0.16759	0.0504909	0.973077	0.01	0.155624	0.00377209
1.213	1.57893e-09	0.297364	0.0718766	0.0177104	0.167589	0.0504906	0.973077	0.01	0.155626	0.00377266
1.214	1.61394e-09	0.297365	0.0718763	0.0177111	0.167588	0.0504904	0.973077	0.01	0.155627	0.00377322
1.215	1.65141e-09	0.297366	0.0718759	0.0177118	0.167587	0.0504901	0.973077	0.01	0.155629	0.00377379
1.216	1.69146e-09	0.297367	0.0718755	0.0177126	0.167586	0.0504898	0.973077	0.01	0.15563	0.00377435
1.217	1.73421e-09	0.297368	0.0718751	0.0177133	0.167585	0.0504895	0.973077	0.01	0.155632	0.00377491
1.218	1.77988e-09	0.297368	0.0718747	0.017714	0.167584	0.0504893	0.973077	0.01	0.155633	0.00377548
1.219	1.8287e-09	0.297369	0.0718743	0.0177147	0.167583	0.050489	0.973077	0.01	0.155635	0.00377604
1.22	1.881e-09	0.29737	0.0718739	0.0177155	0.167582	0.0504887	0.973076	0.01	0.155636	0.00377659
1.221	1.93719e-09	0.297371	0.0718735	0.0177162	0.167582	0.0504884	0.973076	0.01	0.155638	0.00377715
1.222	1.99785e-09	0.297372	0.0718731	0.0177169	0.167581	0.0504882	0.973076	0.01	0.155639	0.00377771
1.223	2.06373e-09	0.297373	0.0718727	0.0177176	0.16758	0.0504879	0.973076	0.01	0.155641	0.00377827
1.224	2.13589e-09	0.297373	0.0718722	0.0177184	0.167579	0.0504876	0.973076	0.01	0.155642	0.00377882
1.225	2.21583e-09	0.297374	0.0718718	0.0177191	0.167578	0.0504873	0.973076	0.01	0.155644	0.00377938
1.226	2.30577e-09	0.297375	0.0718714	0.0177198	0.167577	0.0504871	0.973076	0.01	0.155645	0.00377993
1.227	2.40924e-09	0.297376	0.071871	0.0177205	0.167576	0.0504868	0.973076	0.01	0.155647	0.00378048
1.228	2.53237e-09	0.297377	0.0718706	0.0177212	0.167575	0.0504865	0.973076	0.01	0.155648	0.00378104
1.229	2.68744e-09	0.297378	0.0718702	0.017722	0.167574	0.0504863	0.973076	0.01	0.15565	0.00378159
1.23	2.90706e-09	0.297378	0.0718697	0.0177227	0.167573	0.050486	0.973076	0.01	0.155651	0.00378214
1.231	3.58786e-09	0.297379	0.0718693	0.0177234	0.167572	0.0504858	0.973076	0.01	0.155653	0.00378269
1.232	8.73716e-09	0.29738	0.0718689	0.0177241	0.167571	0.0504856	0.973075	0.01	0.155655	0.00378325
1.233	4.6254e-09	0.297381	0.0718686	0.0177248	0.16757	0.0504856	0.973075	0.01	0.155656	0.00378381
1.234	3.16747e-09	0.297382	0.0718683	0.0177256	0.167569	0.0504855	0.973075	0.01	0.155658	0.00378437
1.235	2.48259e-09	0.297382	0.071868	0.0177263	0.167569	0.0504853	0.973075	0.01	0.155659	0.00378493
1.236	2.09354e-09	0.297383	0.0718677	0.017727	0.167568	0.0504851	0.973075	0.01	0.155661	0.0037855
1.237	1.85006e-09	0.297384	0.0718674	0.0177277	0.167567	0.0504849	0.973075	0.01	0.155662	0.00378606
1.238	1.68844e-09	0.297385	0.0718671	0.0177284	0.167567	0.0504847	0.973075	0.01	0.155664	0.00378662
1.239	1.57739e-09	0.297386	0.0718668	0.0177292	0.167566	0.0504845	0.973075	0.01	0.155665	0.00378718
1.24	1.49957e-09	0.297387	0.0718665	0.0177299	0.167565	0.0504842	0.973075	0.01	0.155667	0.00378774
1.241	1.44448e-09	0.297387	0.0718661	0.0177306	0.167564	0.050484	0.973075	0.01	0.155669	0.0037883
1.242	1.40547e-09	0.297388	0.0718658	0.0177313	0.167564	0.0504838	0.973075	0.01	0.15567	0.00378885
1.243	1.37819e-09	0.297389	0.0718655	0.017732	0.167563	0.0504835	0.973075	0.01	0.155672	0.00378941
1.244	1.35973e-09	0.29739	0.0718651	0.0177327	0.167562	0.0504832	0.973075	0.01	0.155673	0.00378996
1.245	1.34814e-09	0.297391	0.0718648	0.0177335	0.167561	0.050483	0.973074	0.01	0.155675	0.00379051
1.246	1.34207e-09	0.297392	0.0718644	0.0177342	0.16756	0.0504827	0.973074	0.01	0.155676	0.00379106
1.247	1.34059e-09	0.297392	0.071864	0.0177349	0.167559	0.0504824	0.973074	0.01	0.155678	0.0037916
1.248	1.34304e-09	0.297393	0.0718636	0.0177356	0.167558	0.0504822	0.973074	0.01	0.15568	0.00379215
1.249	1.34894e-09	0.297394	0.0718632	0.0177363	0.167558	0.0504819	0.973074	0.01	0.155681	0.00379269
1.25	1.35797e-09	0.297395	0.0718628	0.017737	0.167557	0.0504816	0.973074	0.01	0.155683	0.00379324
1.251	1.33517e-09	0.297396	0.0718624	0.0177378	0.167556	0.0504813	0.973074	0.01	0.155684	0.00379378
1.252	1.21477e-09	0.297396	0.071862	0.0177385	0.167555	0.050481	0.973074	0.01	0.155686	0.00379432
1.253	1.21477e-09	0.297397	0.0718615	0.0177392	0.167554	0.0504806	0.973074	0.01	0.155688	0.00379485
1.254	9.86277e-10	0.297398	0.0718611	0.0177399	0.167553	0.0504803	0.973074	0.01	0.155689	0.00379539
1.255	9.10434e-10	0.297399	0.0718606	0.0177406	0.167552	0.05048	0.973074	0.01	0.155691	0.00379592
1.256	8.5371e-10	0.2974	0.0718602	0.0177413	0.16755	0.0504796	0.973074	0.01	0.155692	0.00379645
1.257	8.5371e-10	0.297401	0.0718597	0.017742	0.167549	0.0504793	0.973073	0.01	0.155694	0.00379698
1.258	7.71338e-10	0.297401	0.0718592	0.0177427	0.167548	0.0504789	0.973073	0.01	0.155696	0.00379751
1.259	7.3795e-10	0.297402	0.0718587	0.0177435	0.167547	0.0504785	0.973073	0.01	0.155697	0.00379803
1.26	7.07288e-10	0.297403	0.0718582	0.0177442	0.167546	0.0504781	0.973073	0.01	0.155699	0.00379856
1.261	7.07288e-10	0.297404	0.0718576	0.0177449	0.167544	0.0504777	0.973073	0.01	0.1557	0.00379908
1.262	6.55159e-10	0.297405	0.0718571	0.0177456	0.167543	0.0504773	0.973073	0.01	0.155702	0.00379959
1.263	6.42919e-10	0.297405	0.0718565	0.0177463	0.167542	0.0504769	0.973073	0.01	0.155704	0.00380011
1.264	6.35564e-10	0.297406	0.0718559	0.017747	0.167541	0.0504764	0.973073	0.01	0.155705	0.00380062
1.265	6.35564e-10	0.297407	0.0718553	0.0177477	0.167539	0.050476	0.973073	0.01	0.155707	0.00380113
1.266	6.21621e-10	0.297408	0.0718547	0.0177484	0.167538	0.0504756	0.973073	0.01	0.155708	0.00380164
1.267	6.12486e-10	0.297409	0.0718541	0.0177491	0.167536	0.0504751	0.973073	0.01	0.15571	0.00380215
1.268	6.01702e-10	0.297409	0.0718535	0.0177499	0.167535	0.0504746	0.973073	0.01	0.155712	0.00380265
1.269	6.01702e-10	0.29741	0.0718528	0.0177506	0.167533	0.0504741	0.973072	0.01	0.155713	0.00380315
1.27	5.76305e-10	0.297411	0.0718522	0.0177513	0.167532	0.0504736	0.973072	0.01	0.155715	0.00380365
1.271	5.62356e-10	0.297412	0.0718515	0.017752	0.16753	0.0504731	0.973072	0.01	0.155717	0.00380415
1.272	5.51061e-10	0.297413	0.0718508	0.0177527	0.167529	0.0504726	0.973072	0.01	0.155718	0.00380464
1.273	5.51061e-10	0.297414	0.0718501	0.0177534	0.167527	0.0504721	0.973072	0.01	0.15572	0.00380514
1.274	5.50172e-10	0.297414	0.0718494	0.0177541	0.167525	0.0504716	0.973072	0.01	0.155722	0.00380563
1.275	5.52008e-10	0.297415	0.0718487	0.0177548	0.167524	0.050471	0.973072	0.01	0.155723	0.00380611
1.276	5.52226e-10	0.297416	0.0718479	0.0177555	0.167522	0.0504705	0.973072	0.01	0.155725	0.0038066
1.277	5.52226e-10	0.297417	0.0718472	0.0177562	0.16752	0.0504699	0.973072	0.01	0.155726	0.00380708
1.278	5.45798e-10	0.297418	0.0718464	0.0177569	0.167518	0.0504694	0.973072	0.01	0.155728	0.00380756
1.279	5.39386e-10	0.297418	0.0718456	0.0177576	0.167516	0.0504688	0.973072	0.01	0.15573	0.00380804
1.28	5.31276e-10	0.297419	0.0718448	0.0177583	0.167515	0.0504682	0.973072	0.01	0.155731	0.00380852
1.281	5.31276e-10	0.29742	0.071844	0.017759	0.167513	0.0504676	0.973071	0.01	0.155733	0.00380899
1.282	5.14457e-10	0.297421	0.0718432	0.0177597	0.167511	0.050467	0.973071	0.01	0.155735	0.00380946
1.283	5.15686e-10	0.297422	0.0718423	0.0177604	0.167509	0.0504664	0.973071	0.01	0.155736	0.00380993
1.284	5.20855e-10	0.297422	0.0718415	0.0177611	0.167507	0.0504658	0.973071	0.01	0.155738	0.0038104
1.285	5.26092e-10	0.297423	0.0718406	0.0177619	0.167505	0.0504652	0.973071	0.01	0.15574	0.00381087
1.286	5.29397e-10	0.297424	0.0718398	0.0177626	0.167503	0.0504645	0.973071	0.01	0.155741	0.00381133
1.287	5.30051e-10	0.297425	0.0718389	0.0177633	0.167501	0.0504639	0.973071	0.01	0.155743	0.00381179
1.288	5.28016e-10	0.297426	0.071838	0.017764	0.167499	0.0504632	0.973071	0.01	0.155745	0.00381225
1.289	5.23558e-10	0.297426	0.0718371	0.0177647	0.167496	0.0504626	0.973071	0.01	0.155746	0.00381271
1.29	5.17049e-10	0.297427	0.0718361	0.0177654	0.167494	0.0504619	0.973071	0.01	0.155748	0.00381316
1.291	5.08884e-10	0.297428	0.0718352	0.0177661	0.167492	0.0504612	0.973071	0.01	0.15575	0.00381361
1.292	5.02661e-10	0.297429	0.0718343	0.0177668	0.16749	0.0504605	0.973071	0.01	0.155751	0.00381406
1.293	5.0533e-10	0.29743	0.0718333	0.0177675	0.167488	0.0504598	0.97307	0.01	0.155753	0.00381451
1.294	5.1208e-10	0.29743	0.0718323	0.0177682	0.167485	0.0504591	0.97307	0.01	0.155755	0.00381496
1.295	5.18822e-10	0.297431	0.0718313	0.0177689	0.167483	0.0504584	0.97307	0.01	0.155756	0.0038154
1.296	5.23423e-10	0.297432	0.0718304	0.0177695	0.167481	0.0504577	0.97307	0.01	0.155758	0.00381584
1.297	5.25108e-10	0.297433	0.0718293	0.0177702	0.167478	0.050457	0.97307	0.01	0.15576	0.00381628
1.298	5.2383e-10	0.297434	0.0718283	0.0177709	0.167476	0.0504562	0.97307	0.01	0.155761	0.00381672
1.299	5.19868e-10	0.297434	0.0718273	0.0177716	0.167474	0.0504555	0.97307	0.01	0.155763	0.00381716
1.3	5.13628e-10	0.297435	0.0718263	0.0177723	0.167471	0.0504547	0.97307	0.01	0.155765	0.00381759
1.301	5.05536e-10	0.297436	0.0718252	0.017773	0.167469	0.050454	0.97307	0.01	0.155767	0.00381802
1.302	4.99391e-10	0.297437	0.0718242	0.0177737	0.167466	0.0504532	0.97307	0.01	0.155768	0.00381845
1.303	5.02547e-10	0.297438	0.0718231	0.0177744	0.167464	0.0504524	0.97307	0.01	0.15577	0.00381888
1.304	5.0998e-10	0.297438	0.071822	0.0177751	0.167461	0.0504517	0.973069	0.01	0.155772	0.0038193
1.305	5.17387e-10	0.297439	0.0718209	0.0177758	0.167459	0.0504509	0.973069	0.01	0.155773	0.00381973
1.306	5.22512e-10	0.29744	0.0718198	0.0177765	0.167456	0.0504501	0.973069	0.01	0.155775	0.00382015
1.307	5.2453e-10	0.297441	0.0718187	0.0177772	0.167454	0.0504493	0.973069	0.01	0.155777	0.00382057
1.308	5.23383e-10	0.297442	0.0718176	0.0177779	0.167451	0.0504485	0.973069	0.01	0.155778	0.00382099
1.309	5.19367e-10	0.297442	0.0718164	0.0177786	0.167448	0.0504476	0.973069	0.01	0.15578	0.0038214
1.31	5.12915e-10	0.297443	0.0718153	0.0177793	0.167446	0.0504468	0.973069	0.01	0.155782	0.00382182
1.311	5.04483e-10	0.297444	0.0718141	0.01778	0.167443	0.050446	0.973069	0.01	0.155784	0.00382223
1.312	4.98044e-10	0.297445	0.0718129	0.0177806	0.16744	0.0504452	0.973069	0.01	0.155785	0.00382264
1.313	5.01283e-10	0.297446	0.0718118	0.0177813	0.167437	0.0504443	0.973069	0.01	0.155787	0.00382304
1.314	5.08984e-10	0.297446	0.0718106	0.017782	0.167435	0.0504435	0.973069	0.01	0.155789	0.00382345
1.315	5.16674e-10	0.297447	0.0718094	0.0177827	0.167432	0.0504426	0.973069	0.01	0.15579	0.00382386
1.316	5.21993e-10	0.297448	0.0718082	0.0177834	0.167429	0.0504417	0.973068	0.01	0.155792	0.00382426
1.317	5.24072e-10	0.297449	0.071807	0.0177841	0.167426	0.0504409	0.973068	0.01	0.155794	0.00382466
1.318	5.22843e-10	0.297449	0.0718057	0.0177848	0.167423	0.05044	0.973068	0.01	0.155796	0.00382506
1.319	5.18615e-10	0.29745	0.0718045	0.0177855	0.16742	0.0504391	0.973068	0.01	0.155797	0.00382545
1.32	5.11838e-10	0.297451	0.0718032	0.0177861	0.167418	0.0504382	0.973068	0.01	0.155799	0.00382585
1.321	5.02996e-10	0.297452	0.071802	0.0177868	0.167415	0.0504373	0.973068	0.01	0.155801	0.00382624
1.322	4.96197e-10	0.297453	0.0718007	0.0177875	0.167412	0.0504364	0.973068	0.01	0.155802	0.00382663
1.323	4.99371e-10	0.297453	0.0717995	0.0177882	0.167409	0.0504355	0.973068	0.01	0.155804	0.00382702
1.324	5.07163e-10	0.297454	0.0717982	0.0177889	0.167406	0.0504346	0.973068	0.01	0.155806	0.00382741
1.325	5.14971e-10	0.297455	0.0717969	0.0177896	0.167403	0.0504337	0.973068	0.01	0.155808	0.00382779
1.326	5.2036e-10	0.297456	0.0717956	0.0177903	0.1674	0.0504327	0.973068	0.01	0.155809	0.00382818
1.327	5.2242e-10	0.297456	0.0717943	0.0177909	0.167397	0.0504318	0.973067	0.01	0.155811	0.00382856
1.328	5.21075e-10	0.297457	0.0717929	0.0177916	0.167394	0.0504309	0.973067	0.01	0.155813	0.00382894
1.329	5.16637e-10	0.297458	0.0717916	0.0177923	0.16739	0.0504299	0.973067	0.01	0.155815	0.00382932
1.33	5.09575e-10	0.297459	0.0717903	0.017793	0.167387	0.050429	0.973067	0.01	0.155816	0.0038297
1.331	5.00391e-10	0.29746	0.0717889	0.0177937	0.167384	0.050428	0.973067	0.01	0.155818	0.00383007
1.332	4.93289e-10	0.29746	0.0717876	0.0177943	0.167381	0.050427	0.973067	0.01	0.15582	0.00383044
1.333	4.9637e-10	0.297461	0.0717862	0.017795	0.167378	0.0504261	0.973067	0.01	0.155822	0.00383081
1.334	5.04187e-10	0.297462	0.0717849	0.0177957	0.167375	0.0504251	0.973067	0.01	0.155823	0.00383118
1.335	5.12054e-10	0.297463	0.0717835	0.0177964	0.167371	0.0504241	0.973067	0.01	0.155825	0.00383155
1.336	5.17477e-10	0.297463	0.0717821	0.0177971	0.167368	0.0504231	0.973067	0.01	0.155827	0.00383192
1.337	5.19518e-10	0.297464	0.0717807	0.0177977	0.167365	0.0504221	0.973067	0.01	0.155829	0.00383228
1.338	5.18088e-10	0.297465	0.0717793	0.0177984	0.167362	0.0504211	0.973067	0.01	0.15583	0.00383265
1.339	5.13503e-10	0.297466	0.0717779	0.0177991	0.167358	0.0504201	0.973066	0.01	0.155832	0.00383301
1.34	5.06242e-10	0.297467	0.0717765	0.0177998	0.167355	0.0504191	0.973066	0.01	0.155834	0.00383337
1.341	4.9682e-10	0.297467	0.071775	0.0178004	0.167352	0.0504181	0.973066	0.01	0.155836	0.00383372
1.342	4.89507e-10	0.297468	0.0717736	0.0178011	0.167348	0.0504171	0.973066	0.01	0.155837	0.00383408
1.343	4.92517e-10	0.297469	0.0717721	0.0178018	0.167345	0.0504161	0.973066	0.01	0.155839	0.00383443
1.344	5.00346e-10	0.29747	0.0717707	0.0178025	0.167342	0.050415	0.973066	0.01	0.155841	0.00383479
1.345	5.08256e-10	0.29747	0.0717692	0.0178031	0.167338	0.050414	0.973066	0.01	0.155843	0.00383514
1.346	5.13715e-10	0.297471	0.0717678	0.0178038	0.167335	0.050413	0.973066	0.01	0.155845	0.00383549
1.347	5.1576e-10	0.297472	0.0717663	0.0178045	0.167331	0.0504119	0.973066	0.01	0.155846	0.00383584
1.348	5.14293e-10	0.297473	0.0717648	0.0178051	0.167328	0.0504109	0.973066	0.01	0.155848	0.00383618
1.349	5.0963e-10	0.297474	0.0717633	0.0178058	0.167324	0.0504098	0.973066	0.01	0.15585	0.00383653
1.35	5.02254e-10	0.297474	0.0717618	0.0178065	0.167321	0.0504087	0.973065	0.01	0.155852	0.00383687
1.351	4.92695e-10	0.297475	0.0717603	0.0178071	0.167317	0.0504077	0.973065	0.01	0.155853	0.00383721
1.352	4.8526e-10	0.297476	0.0717588	0.0178078	0.167314	0.0504066	0.973065	0.01	0.155855	0.00383755
1.353	4.88234e-10	0.297477	0.0717573	0.0178085	0.16731	0.0504055	0.973065	0.01	0.155857	0.00383789
1.354	4.96081e-10	0.297477	0.0717558	0.0178091	0.167307	0.0504044	0.973065	0.01	0.155859	0.00383822
1.355	5.04036e-10	0.297478	0.0717542	0.0178098	0.167303	0.0504034	0.973065	0.01	0.155861	0.00383856
1.356	5.09541e-10	0.297479	0.0717527	0.0178105	0.1673	0.0504023	0.973065	0.01	0.155862	0.00383889
1.357	5.11615e-10	0.29748	0.0717512	0.0178111	0.167296	0.0504012	0.973065	0.01	0.155864	0.00383922
1.358	5.10152e-10	0.29748	0.0717496	0.0178118	0.167292	0.0504001	0.973065	0.01	0.155866	0.00383955
1.359	5.05467e-10	0.297481	0.071748	0.0178125	0.167289	0.050399	0.973065	0.01	0.155868	0.00383988
1.36	4.98048e-10	0.297482	0.0717465	0.0178131	0.167285	0.0503979	0.973065	0.01	0.155869	0.00384021
1.361	4.88428e-10	0.297483	0.0717449	0.0178138	0.167281	0.0503967	0.973064	0.01	0.155871	0.00384054
1.362	4.80941e-10	0.297483	0.0717433	0.0178145	0.167278	0.0503956	0.973064	0.01	0.155873	0.00384086
1.363	4.8391e-10	0.297484	0.0717417	0.0178151	0.167274	0.0503945	0.973064	0.01	0.155875	0.00384118
1.364	4.91787e-10	0.297485	0.0717401	0.0178158	0.16727	0.0503934	0.973064	0.01	0.155877	0.0038415
1.365	4.99792e-10	0.297486	0.0717385	0.0178164	0.167267	0.0503922	0.973064	0.01	0.155878	0.00384182
1.366	5.05352e-10	0.297486	0.0717369	0.0178171	0.167263	0.0503911	0.973064	0.01	0.15588	0.00384214
1.367	5.07475e-10	0.297487	0.0717353	0.0178178	0.167259	0.05039	0.973064	0.01	0.155882	0.00384246
1.368	5.06047e-10	0.297488	0.0717337	0.0178184	0.167255	0.0503888	0.973064	0.01	0.155884	0.00384277
1.369	5.01381e-10	0.297489	0.0717321	0.0178191	0.167251	0.0503877	0.973064	0.01	0.155886	0.00384308
1.37	4.93966e-10	0.297489	0.0717304	0.0178197	0.167248	0.0503865	0.973064	0.01	0.155887	0.00384339
1.371	4.84339e-10	0.29749	0.0717288	0.0178204	0.167244	0.0503854	0.973064	0.01	0.155889	0.0038437
1.372	4.76849e-10	0.297491	0.0717272	0.0178211	0.16724	0.0503842	0.973064	0.01	0.155891	0.00384401
1.373	4.79835e-10	0.297492	0.0717255	0.0178217	0.167236	0.050383	0.973063	0.01	0.155893	0.00384432
1.374	4.8775e-10	0.297492	0.0717239	0.0178224	0.167232	0.0503819	0.973063	0.01	0.155895	0.00384463
1.375	4.9581e-10	0.297493	0.0717222	0.017823	0.167228	0.0503807	0.973063	0.01	0.155897	0.00384493
1.376	5.01432e-10	0.297494	0.0717205	0.0178237	0.167224	0.0503795	0.973063	0.01	0.155898	0.00384523
1.377	5.03615e-10	0.297495	0.0717189	0.0178243	0.167221	0.0503783	0.973063	0.01	0.1559	0.00384553
1.378	5.03615e-10	0.297495	0.0717172	0.017825	0.167217	0.0503771	0.973063	0.01	0.155902	0.00384583
1.379	4.97618e-10	0.297496	0.0717155	0.0178256	0.167213	0.0503759	0.973063	0.01	0.155904	0.00384613
1.38	4.90237e-10	0.297497	0.0717138	0.0178263	0.167209	0.0503748	0.973063	0.01	0.155906	0.00384643
1.381	4.80637e-10	0.297498	0.0717121	0.0178269	0.167205	0.0503736	0.973063	0.01	0.155907	0.00384673
1.382	4.80637e-10	0.297498	0.0717104	0.0178276	0.167201	0.0503724	0.973063	0.01	0.155909	0.00384702
1.383	4.76191e-10	0.297499	0.0717087	0.0178282	0.167197	0.0503711	0.973063	0.01	0.155911	0.00384731
1.384	4.84149e-10	0.2975	0.071707	0.0178289	0.167193	0.0503699	0.973062	0.01	0.155913	0.0038476
1.385	4.92264e-10	0.297501	0.0717053	0.0178295	0.167189	0.0503687	0.973062	0.01	0.155915	0.00384789
1.386	4.92264e-10	0.297501	0.0717035	0.0178302	0.167185	0.0503675	0.973062	0.01	0.155917	0.00384818
1.387	5.002e-10	0.297502	0.0717018	0.0178308	0.167181	0.0503663	0.973062	0.01	0.155918	0.00384847
1.388	4.98888e-10	0.297503	0.0717001	0.0178315	0.167177	0.0503651	0.973062	0.01	0.15592	0.00384875
1.389	4.94321e-10	0.297504	0.0716983	0.0178321	0.167173	0.0503638	0.973062	0.01	0.155922	0.00384904
1.39	4.94321e-10	0.297504	0.0716966	0.0178328	0.167169	0.0503626	0.973062	0.01	0.155924	0.00384932
1.391	4.77435e-10	0.297505	0.0716948	0.0178334	0.167165	0.0503614	0.973062	0.01	0.155926	0.0038496
1.392	4.70012e-10	0.297506	0.0716931	0.0178341	0.16716	0.0503601	0.973062	0.01	0.155928	0.00384988
1.393	4.7307e-10	0.297507	0.0716913	0.0178347	0.167156	0.0503589	0.973062	0.01	0.155929	0.00385016
1.394	4.7307e-10	0.297507	0.0716896	0.0178353	0.167152	0.0503576	0.973062	0.01	0.155931	0.00385044
1.395	4.89242e-10	0.297508	0.0716878	0.017836	0.167148	0.0503564	0.973061	0.01	0.155933	0.00385071
1.396	4.94991e-10	0.297509	0.071686	0.0178366	0.167144	0.0503551	0.973061	0.01	0.155935	0.00385099
1.397	4.97306e-10	0.297509	0.0716842	0.0178373	0.16714	0.0503539	0.973061	0.01	0.155937	0.00385126
1.398	4.97306e-10	0.29751	0.0716824	0.0178379	0.167136	0.0503526	0.973061	0.01	0.155939	0.00385153
1.399	4.91553e-10	0.297511	0.0716806	0.0178385	0.167131	0.0503514	0.973061	0.01	0.15594	0.0038518
1.4	4.84278e-10	0.297512	0.0716788	0.0178392	0.167127	0.0503501	0.973061	0.01	0.155942	0.00385207
1.401	4.74775e-10	0.297512	0.071677	0.0178398	0.167123	0.0503488	0.973061	0.01	0.155944	0.00385234
1.402	4.74775e-10	0.297513	0.0716752	0.0178405	0.167119	0.0503476	0.973061	0.01	0.155946	0.00385261
1.403	4.70498e-10	0.297514	0.0716734	0.0178411	0.167115	0.0503463	0.973061	0.01	0.155948	0.00385287
1.404	4.78543e-10	0.297515	0.0716716	0.0178417	0.16711	0.050345	0.973061	0.01	0.15595	0.00385314
1.405	4.86765e-10	0.297515	0.0716698	0.0178424	0.167106	0.0503437	0.973061	0.01	0.155952	0.0038534
1.406	4.86765e-10	0.297516	0.071668	0.017843	0.167102	0.0503424	0.97306	0.01	0.155953	0.00385366
1.407	4.94951e-10	0.297517	0.0716661	0.0178436	0.167098	0.0503411	0.97306	0.01	0.155955	0.00385392
1.408	4.93766e-10	0.297517	0.0716643	0.0178443	0.167093	0.0503399	0.97306	0.01	0.155957	0.00385418
1.409	4.8932e-10	0.297518	0.0716625	0.0178449	0.167089	0.0503386	0.97306	0.01	0.155959	0.00385444
1.41	4.82101e-10	0.297519	0.0716606	0.0178455	0.167085	0.0503373	0.97306	0.01	0.155961	0.00385469
1.411	4.7265e-10	0.29752	0.0716588	0.0178462	0.16708	0.050336	0.97306	0.01	0.155963	0.00385495
1.412	4.65322e-10	0.29752	0.0716569	0.0178468	0.167076	0.0503347	0.97306	0.01	0.155965	0.0038552
1.413	4.6846e-10	0.297521	0.0716551	0.0178474	0.167072	0.0503333	0.97306	0.01	0.155966	0.00385545
1.414	4.76546e-10	0.297522	0.0716532	0.0178481	0.167067	0.050332	0.97306	0.01	0.155968	0.0038557
1.415	4.84815e-10	0.297523	0.0716514	0.0178487	0.167063	0.0503307	0.97306	0.01	0.15597	0.00385595
1.416	4.90677e-10	0.297523	0.0716495	0.0178493	0.167059	0.0503294	0.97306	0.01	0.155972	0.0038562
1.417	4.93113e-10	0.297524	0.0716476	0.0178499	0.167054	0.0503281	0.973059	0.01	0.155974	0.00385645
1.418	4.91985e-10	0.297525	0.0716457	0.0178506	0.16705	0.0503268	0.973059	0.01	0.155976	0.00385669
